Epoch: [145][0/97], lr: 0.01000	Time 13.995 (13.995)	Data 12.925 (12.925)	Loss 2.3878 (2.3878)	Prec@1 99.219 (99.219)	Prec@5 100.000 (100.000)
Epoch: [146][0/97], lr: 0.01000	Time 11.085 (11.085)	Data 9.904 (9.904)	Loss 2.6458 (2.6458)	Prec@1 92.188 (92.188)	Prec@5 97.656 (97.656)
Epoch: [147][0/97], lr: 0.01000	Time 10.726 (10.726)	Data 9.362 (9.362)	Loss 2.3930 (2.3930)	Prec@1 98.438 (98.438)	Prec@5 100.000 (100.000)
Epoch: [148][0/97], lr: 0.01000	Time 14.421 (14.421)	Data 13.182 (13.182)	Loss 2.4525 (2.4525)	Prec@1 96.875 (96.875)	Prec@5 98.438 (98.438)
Epoch: [149][0/97], lr: 0.01000	Time 12.266 (12.266)	Data 11.305 (11.305)	Loss 2.3570 (2.3570)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [150][0/97], lr: 0.01000	Time 11.261 (11.261)	Data 10.152 (10.152)	Loss 2.4321 (2.4321)	Prec@1 97.656 (97.656)	Prec@5 99.219 (99.219)
Epoch: [151][0/97], lr: 0.01000	Time 13.732 (13.732)	Data 12.667 (12.667)	Loss 2.4702 (2.4702)	Prec@1 96.875 (96.875)	Prec@5 100.000 (100.000)
Epoch: [152][0/97], lr: 0.01000	Time 10.668 (10.668)	Data 9.653 (9.653)	Loss 2.4287 (2.4287)	Prec@1 97.656 (97.656)	Prec@5 100.000 (100.000)
Epoch: [153][0/97], lr: 0.01000	Time 11.472 (11.472)	Data 10.277 (10.277)	Loss 2.3340 (2.3340)	Prec@1 98.438 (98.438)	Prec@5 100.000 (100.000)
Epoch: [154][0/97], lr: 0.01000	Time 10.361 (10.361)	Data 9.601 (9.601)	Loss 2.5090 (2.5090)	Prec@1 94.531 (94.531)	Prec@5 98.438 (98.438)
Epoch: [155][0/97], lr: 0.01000	Time 14.259 (14.259)	Data 13.028 (13.028)	Loss 2.4751 (2.4751)	Prec@1 98.438 (98.438)	Prec@5 100.000 (100.000)
Epoch: [156][0/97], lr: 0.01000	Time 14.241 (14.241)	Data 13.131 (13.131)	Loss 2.4727 (2.4727)	Prec@1 96.875 (96.875)	Prec@5 98.438 (98.438)
Epoch: [157][0/97], lr: 0.01000	Time 13.696 (13.696)	Data 12.650 (12.650)	Loss 2.3922 (2.3922)	Prec@1 99.219 (99.219)	Prec@5 100.000 (100.000)
Epoch: [158][0/97], lr: 0.01000	Time 13.992 (13.992)	Data 12.583 (12.583)	Loss 2.4134 (2.4134)	Prec@1 97.656 (97.656)	Prec@5 99.219 (99.219)
Epoch: [159][0/97], lr: 0.01000	Time 12.645 (12.645)	Data 11.670 (11.670)	Loss 2.3716 (2.3716)	Prec@1 97.656 (97.656)	Prec@5 99.219 (99.219)
Epoch: [160][0/97], lr: 0.00010	Time 13.352 (13.352)	Data 12.374 (12.374)	Loss 2.3966 (2.3966)	Prec@1 98.438 (98.438)	Prec@5 99.219 (99.219)
Epoch: [161][0/97], lr: 0.00010	Time 12.772 (12.772)	Data 11.811 (11.811)	Loss 2.3614 (2.3614)	Prec@1 97.656 (97.656)	Prec@5 99.219 (99.219)
Epoch: [162][0/97], lr: 0.00010	Time 11.588 (11.588)	Data 10.591 (10.591)	Loss 2.3375 (2.3375)	Prec@1 99.219 (99.219)	Prec@5 100.000 (100.000)
Epoch: [163][0/97], lr: 0.00010	Time 12.465 (12.465)	Data 11.621 (11.621)	Loss 2.3103 (2.3103)	Prec@1 98.438 (98.438)	Prec@5 100.000 (100.000)
Epoch: [164][0/97], lr: 0.00010	Time 11.026 (11.026)	Data 9.992 (9.992)	Loss 2.3535 (2.3535)	Prec@1 98.438 (98.438)	Prec@5 99.219 (99.219)
Epoch: [165][0/97], lr: 0.00010	Time 12.116 (12.116)	Data 11.162 (11.162)	Loss 2.3482 (2.3482)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [166][0/97], lr: 0.00010	Time 13.053 (13.053)	Data 11.775 (11.775)	Loss 2.3369 (2.3369)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [167][0/97], lr: 0.00010	Time 12.336 (12.336)	Data 11.571 (11.571)	Loss 2.3366 (2.3366)	Prec@1 99.219 (99.219)	Prec@5 99.219 (99.219)
Epoch: [168][0/97], lr: 0.00010	Time 12.547 (12.547)	Data 11.573 (11.573)	Loss 2.2789 (2.2789)	Prec@1 98.438 (98.438)	Prec@5 100.000 (100.000)
Epoch: [169][0/97], lr: 0.00010	Time 10.711 (10.711)	Data 9.796 (9.796)	Loss 2.3306 (2.3306)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [170][0/97], lr: 0.00010	Time 10.628 (10.628)	Data 9.723 (9.723)	Loss 2.3334 (2.3334)	Prec@1 98.438 (98.438)	Prec@5 99.219 (99.219)
Epoch: [171][0/97], lr: 0.00010	Time 13.246 (13.246)	Data 12.373 (12.373)	Loss 2.2826 (2.2826)	Prec@1 99.219 (99.219)	Prec@5 99.219 (99.219)
Epoch: [172][0/97], lr: 0.00010	Time 10.096 (10.096)	Data 9.330 (9.330)	Loss 2.3813 (2.3813)	Prec@1 96.875 (96.875)	Prec@5 98.438 (98.438)
Epoch: [173][0/97], lr: 0.00010	Time 10.783 (10.783)	Data 9.778 (9.778)	Loss 2.3307 (2.3307)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [174][0/97], lr: 0.00010	Time 10.452 (10.452)	Data 9.591 (9.591)	Loss 2.3444 (2.3444)	Prec@1 98.438 (98.438)	Prec@5 99.219 (99.219)
Epoch: [175][0/97], lr: 0.00010	Time 10.353 (10.353)	Data 9.601 (9.601)	Loss 2.3288 (2.3288)	Prec@1 98.438 (98.438)	Prec@5 99.219 (99.219)
Epoch: [176][0/97], lr: 0.00010	Time 10.173 (10.173)	Data 9.439 (9.439)	Loss 2.3319 (2.3319)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [177][0/97], lr: 0.00010	Time 12.276 (12.276)	Data 11.526 (11.526)	Loss 2.3062 (2.3062)	Prec@1 98.438 (98.438)	Prec@5 98.438 (98.438)
Epoch: [178][0/97], lr: 0.00010	Time 14.062 (14.062)	Data 11.607 (11.607)	Loss 2.3650 (2.3650)	Prec@1 98.438 (98.438)	Prec@5 99.219 (99.219)
Epoch: [179][0/97], lr: 0.00010	Time 10.958 (10.958)	Data 10.156 (10.156)	Loss 2.3295 (2.3295)	Prec@1 99.219 (99.219)	Prec@5 100.000 (100.000)
Epoch: [180][0/97], lr: 0.00000	Time 10.693 (10.693)	Data 9.920 (9.920)	Loss 2.2643 (2.2643)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [181][0/97], lr: 0.00000	Time 10.796 (10.796)	Data 10.038 (10.038)	Loss 2.2649 (2.2649)	Prec@1 99.219 (99.219)	Prec@5 99.219 (99.219)
Epoch: [182][0/97], lr: 0.00000	Time 12.436 (12.436)	Data 11.530 (11.530)	Loss 2.2710 (2.2710)	Prec@1 99.219 (99.219)	Prec@5 99.219 (99.219)
Epoch: [183][0/97], lr: 0.00000	Time 10.602 (10.602)	Data 9.856 (9.856)	Loss 2.3462 (2.3462)	Prec@1 99.219 (99.219)	Prec@5 100.000 (100.000)
Epoch: [184][0/97], lr: 0.00000	Time 10.713 (10.713)	Data 9.928 (9.928)	Loss 2.2975 (2.2975)	Prec@1 97.656 (97.656)	Prec@5 100.000 (100.000)
Epoch: [185][0/97], lr: 0.00000	Time 10.877 (10.877)	Data 10.035 (10.035)	Loss 2.3272 (2.3272)	Prec@1 97.656 (97.656)	Prec@5 99.219 (99.219)
Epoch: [186][0/97], lr: 0.00000	Time 10.977 (10.977)	Data 10.051 (10.051)	Loss 2.2783 (2.2783)	Prec@1 99.219 (99.219)	Prec@5 99.219 (99.219)
Epoch: [187][0/97], lr: 0.00000	Time 12.898 (12.898)	Data 12.064 (12.064)	Loss 2.2403 (2.2403)	Prec@1 98.438 (98.438)	Prec@5 100.000 (100.000)
Epoch: [188][0/97], lr: 0.00000	Time 10.603 (10.603)	Data 9.870 (9.870)	Loss 2.2664 (2.2664)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [189][0/97], lr: 0.00000	Time 10.618 (10.618)	Data 9.763 (9.763)	Loss 2.2924 (2.2924)	Prec@1 99.219 (99.219)	Prec@5 99.219 (99.219)
Epoch: [190][0/97], lr: 0.00000	Time 10.487 (10.487)	Data 9.682 (9.682)	Loss 2.2692 (2.2692)	Prec@1 98.438 (98.438)	Prec@5 100.000 (100.000)
Epoch: [191][0/97], lr: 0.00000	Time 10.621 (10.621)	Data 9.831 (9.831)	Loss 2.3250 (2.3250)	Prec@1 99.219 (99.219)	Prec@5 100.000 (100.000)
Epoch: [192][0/97], lr: 0.00000	Time 10.759 (10.759)	Data 10.034 (10.034)	Loss 2.2507 (2.2507)	Prec@1 99.219 (99.219)	Prec@5 100.000 (100.000)
Epoch: [193][0/97], lr: 0.00000	Time 10.675 (10.675)	Data 9.583 (9.583)	Loss 2.3141 (2.3141)	Prec@1 99.219 (99.219)	Prec@5 99.219 (99.219)
Epoch: [194][0/97], lr: 0.00000	Time 10.492 (10.492)	Data 9.668 (9.668)	Loss 2.2610 (2.2610)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [195][0/97], lr: 0.00000	Time 10.452 (10.452)	Data 9.705 (9.705)	Loss 2.3000 (2.3000)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [196][0/97], lr: 0.00000	Time 10.578 (10.578)	Data 9.736 (9.736)	Loss 2.2605 (2.2605)	Prec@1 99.219 (99.219)	Prec@5 100.000 (100.000)
Epoch: [197][0/97], lr: 0.00000	Time 10.769 (10.769)	Data 9.924 (9.924)	Loss 2.2649 (2.2649)	Prec@1 98.438 (98.438)	Prec@5 99.219 (99.219)
Epoch: [198][0/97], lr: 0.00000	Time 10.595 (10.595)	Data 9.852 (9.852)	Loss 2.2906 (2.2906)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
Epoch: [199][0/97], lr: 0.00000	Time 10.536 (10.536)	Data 9.717 (9.717)	Loss 2.2920 (2.2920)	Prec@1 100.000 (100.000)	Prec@5 100.000 (100.000)
